Datetime,Subscribers,Days elapsed
2022-04-29 19:20,600000,196 days after 500K (509 days after debut)
2021-10-15 13:20,500000,125 days after 400K (313 days after debut)
2021-06-12 13:30,400000,104 days after 300K (188 days after debut)
2021-02-28 0:40,300000,60 days after 200K (84 days after debut)
2020-12-30 14:50,200000,24 days after 100K (24 days after debut)
2020-12-06 0:40,100000,0 days after debut
2020-12-06,Debut,-
